student_id,test_id,correct_answers,total_questions,wrong_answers,date,subject,test_type,test_difficulty,duration_minutes,chapter_coverage,term,max_marks,marks_obtained,percentage,pass_fail,grade
RN1598,T002,11,21,10,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T003,13,21,8,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1598,T004,10,21,11,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN1598,T005,12,21,9,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T006,13,21,8,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1598,T007,12,21,9,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN1598,T008,12,21,9,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,45.71428571428571,57.14285714285714,Pass,C1
RN1598,T009,8,21,13,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,30.476190476190474,38.095238095238095,Pass,D
RN1598,T011,8,21,13,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1598,T012,10,21,11,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T013,10,21,11,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T014,10,21,11,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T015,11,21,10,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T016,10,21,11,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T017,10,21,11,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T018,12,21,9,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T019,9,21,12,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1598,T020,9,21,12,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1598,T021,8,21,13,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1598,T022,12,21,9,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T023,14,21,7,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T024,8,21,13,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1598,T025,9,21,12,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1598,T026,12,21,9,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T027,11,21,10,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T028,7,21,14,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1598,T029,11,21,10,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T030,13,21,8,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1598,T031,16,21,5,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1598,T032,12,21,9,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T033,14,21,7,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T034,14,21,7,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T035,9,21,12,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1598,T036,13,21,8,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1598,T037,12,21,9,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T038,8,21,13,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN1598,T039,14,21,7,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T040,11,21,10,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T041,13,21,8,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1598,T042,11,21,10,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1598,T043,9,21,12,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1598,T044,8,21,13,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,30.476190476190474,38.095238095238095,Pass,D
RN1598,T046,14,21,7,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T047,10,21,11,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN1598,T048,14,21,7,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1598,T049,12,21,9,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1598,T050,11,21,10,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1599,T001,8,21,13,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1599,T002,3,21,18,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,7.142857142857142,14.285714285714285,Fail,E
RN1599,T003,6,21,15,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T004,4,21,17,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,15.238095238095237,19.047619047619047,Fail,E
RN1599,T005,6,21,15,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T006,4,21,17,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T007,6,21,15,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN1599,T008,3,21,18,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,11.428571428571427,14.285714285714285,Fail,E
RN1599,T009,4,21,17,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,15.238095238095237,19.047619047619047,Fail,E
RN1599,T010,9,21,12,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1599,T011,4,21,17,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T012,8,21,13,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1599,T013,5,21,16,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T014,6,21,15,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T015,4,21,17,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T017,6,21,15,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T018,5,21,16,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T019,1,21,20,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,2.380952380952381,4.761904761904762,Fail,E
RN1599,T020,4,21,17,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T021,4,21,17,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T022,9,21,12,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1599,T023,6,21,15,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T024,2,21,19,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,4.761904761904762,9.523809523809524,Fail,E
RN1599,T025,5,21,16,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T026,8,21,13,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN1599,T028,7,21,14,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1599,T029,8,21,13,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN1599,T030,5,21,16,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T031,4,21,17,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T032,2,21,19,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,4.761904761904762,9.523809523809524,Fail,E
RN1599,T033,7,21,14,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1599,T034,4,21,17,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T035,5,21,16,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T036,6,21,15,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T037,7,21,14,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1599,T038,2,21,19,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,4.761904761904762,9.523809523809524,Fail,E
RN1599,T039,7,21,14,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,16.666666666666664,33.33333333333333,Fail,E
RN1599,T040,6,21,15,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T041,4,21,17,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T042,2,21,19,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,4.761904761904762,9.523809523809524,Fail,E
RN1599,T043,4,21,17,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T044,0,21,21,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,0.0,0.0,Fail,E
RN1599,T045,6,21,15,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T046,4,21,17,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1599,T047,6,21,15,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,14.285714285714285,28.57142857142857,Fail,E
RN1599,T048,5,21,16,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,11.904761904761903,23.809523809523807,Fail,E
RN1599,T049,4,21,17,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,9.523809523809524,19.047619047619047,Fail,E
RN1600,T001,15,21,6,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1600,T002,11,21,10,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T003,12,21,9,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T004,17,21,4,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN1600,T005,11,21,10,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T006,14,21,7,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1600,T007,6,21,15,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,22.857142857142854,28.57142857142857,Fail,E
RN1600,T008,9,21,12,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,34.285714285714285,42.857142857142854,Pass,C2
RN1600,T009,10,21,11,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,38.095238095238095,47.61904761904761,Pass,C2
RN1600,T010,13,21,8,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1600,T011,6,21,15,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,14.285714285714285,28.57142857142857,Fail,E
RN1600,T012,12,21,9,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T013,10,21,11,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1600,T014,11,21,10,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T015,10,21,11,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1600,T016,9,21,12,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T017,9,21,12,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T018,11,21,10,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T019,7,21,14,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,16.666666666666664,33.33333333333333,Fail,E
RN1600,T020,9,21,12,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T021,10,21,11,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,23.809523809523807,47.61904761904761,Pass,C2
RN1600,T022,13,21,8,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,30.952380952380953,61.904761904761905,Pass,B2
RN1600,T023,9,21,12,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T024,9,21,12,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T025,8,21,13,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,19.047619047619047,38.095238095238095,Pass,D
RN1600,T026,12,21,9,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T027,14,21,7,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1600,T028,11,21,10,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T029,15,21,6,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1600,T030,13,21,8,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1600,T031,15,21,6,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1600,T032,12,21,9,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T033,15,21,6,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,35.714285714285715,71.42857142857143,Pass,B1
RN1600,T034,14,21,7,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1600,T035,12,21,9,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T036,9,21,12,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T037,11,21,10,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T038,9,21,12,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T039,17,21,4,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1600,T040,12,21,9,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T041,11,21,10,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,26.190476190476193,52.38095238095239,Pass,C1
RN1600,T042,9,21,12,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T043,12,21,9,24-12-2025,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1600,T044,13,21,8,29-12-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 2,80,49.523809523809526,61.904761904761905,Pass,B2
RN1600,T045,8,21,13,31-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN1600,T046,10,21,11,01-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,23.809523809523807,47.61904761904761,Pass,C2
RN1600,T047,13,21,8,06-01-2026,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,30.952380952380953,61.904761904761905,Pass,B2
RN1600,T048,9,21,12,16-01-2026,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,21.428571428571427,42.857142857142854,Pass,C2
RN1600,T049,8,21,13,19-01-2026,Science,Chapter Test,Medium,30,Single Chapter,Term 2,50,19.047619047619047,38.095238095238095,Pass,D
RN1600,T050,12,21,9,29-01-2026,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1601,T001,18,21,3,05-06-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T002,15,21,6,11-06-2025,Mathematics,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1601,T003,18,21,3,12-06-2025,Mathematics,Unit Test,Medium,45,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T004,16,21,5,14-06-2025,Science,Pre-Board,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN1601,T005,16,21,5,14-06-2025,Science,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T006,16,21,5,19-06-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T007,16,21,5,25-06-2025,Mathematics,Pre-Board,Hard,60,Full Syllabus,Term 1,80,60.95238095238095,76.19047619047619,Pass,B1
RN1601,T008,17,21,4,05-07-2025,Science,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,64.76190476190476,80.95238095238095,Pass,A2
RN1601,T009,18,21,3,07-07-2025,Mathematics,Half-Yearly,Hard,60,Full Syllabus,Term 1,80,68.57142857142857,85.71428571428571,Pass,A2
RN1601,T010,17,21,4,13-07-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T011,16,21,5,17-07-2025,English,Monthly Test,Hard,45,Multi Chapter,Term 1,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T012,17,21,4,22-07-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T013,18,21,3,23-07-2025,Science,Revision Test,Hard,60,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T014,19,21,2,01-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1601,T015,17,21,4,04-08-2025,English,Chapter Test,Medium,30,Single Chapter,Term 1,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T016,20,21,1,07-08-2025,English,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1601,T017,18,21,3,08-08-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T018,15,21,6,23-08-2025,Mathematics,Monthly Test,Hard,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1601,T019,15,21,6,25-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,35.714285714285715,71.42857142857143,Pass,B1
RN1601,T020,19,21,2,26-08-2025,Science,Unit Test,Medium,45,Single Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1601,T021,14,21,7,27-08-2025,Social,Monthly Test,Medium,45,Multi Chapter,Term 1,50,33.33333333333333,66.66666666666666,Pass,B2
RN1601,T022,20,21,1,29-08-2025,Mathematics,Chapter Test,Easy,30,Single Chapter,Term 1,50,47.61904761904761,95.23809523809523,Pass,A1
RN1601,T023,19,21,2,30-08-2025,English,Unit Test,Medium,45,Multi Chapter,Term 1,50,45.23809523809524,90.47619047619048,Pass,A1
RN1601,T024,18,21,3,18-09-2025,Social,Unit Test,Medium,45,Single Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T025,18,21,3,08-10-2025,Social,Unit Test,Medium,45,Multi Chapter,Term 1,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T026,17,21,4,09-10-2025,English,Revision Test,Hard,60,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T027,16,21,5,13-10-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T028,16,21,5,19-10-2025,Mathematics,Revision Test,Hard,60,Multi Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T029,18,21,3,27-10-2025,Mathematics,Monthly Test,Medium,45,Multi Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T030,19,21,2,30-10-2025,Social,Chapter Test,Medium,30,Single Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1601,T031,20,21,1,01-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1601,T032,18,21,3,03-11-2025,English,Revision Test,Hard,60,Full Syllabus,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T033,17,21,4,03-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T034,18,21,3,06-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,42.857142857142854,85.71428571428571,Pass,A2
RN1601,T035,12,21,9,10-11-2025,Science,Revision Test,Hard,60,Full Syllabus,Term 2,50,28.57142857142857,57.14285714285714,Pass,C1
RN1601,T036,20,21,1,12-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
RN1601,T037,17,21,4,15-11-2025,Social,Chapter Test,Easy,30,Single Chapter,Term 2,50,40.476190476190474,80.95238095238095,Pass,A2
RN1601,T038,14,21,7,20-11-2025,Science,Unit Test,Medium,45,Single Chapter,Term 2,50,33.33333333333333,66.66666666666666,Pass,B2
RN1601,T039,16,21,5,21-11-2025,Mathematics,Chapter Test,Medium,30,Single Chapter,Term 2,50,38.095238095238095,76.19047619047619,Pass,B1
RN1601,T040,19,21,2,27-11-2025,English,Monthly Test,Medium,45,Multi Chapter,Term 2,50,45.23809523809524,90.47619047619048,Pass,A1
RN1601,T041,21,21,0,08-12-2025,Science,Chapter Test,Easy,30,Single Chapter,Term 2,50,50.0,100.0,Pass,A1
RN1601,T042,20,21,1,23-12-2025,English,Chapter Test,Medium,30,Single Chapter,Term 2,50,47.61904761904761,95.23809523809523,Pass,A1
